index,video_id,title,channel,date,url
7713,"gU0gRkFIvAE","Stompin&#39; And Pimpin&#39;","PBD Podcast","","https://www.youtube.com/watch?v=gU0gRkFIvAE"
7714,"hpK0T7CUOf4","Drama In My Life","PBD Podcast","","https://www.youtube.com/watch?v=hpK0T7CUOf4"
7715,"kY0wA7zVa8U","Bounce Wit Me","Forbes Breaking News","","https://www.youtube.com/watch?v=kY0wA7zVa8U"
7716,"zVrjzIZ0GKo","My Homeboy&#39;s Girlfriend","The National Desk","","https://www.youtube.com/watch?v=zVrjzIZ0GKo"
7717,"jc3Sv4PO5qU","Outro","India Today","","https://www.youtube.com/watch?v=jc3Sv4PO5qU"
7718,"jc3Sv4PO5qU","Outro","India Today","","https://www.youtube.com/watch?v=jc3Sv4PO5qU"
7719,"eZmoYKEflD0","Ridin&#39; Dirty","The Wall Street Journal","","https://www.youtube.com/watch?v=eZmoYKEflD0"
7720,"djxbSQyk3ZM","Good Stuff","NBC News","","https://www.youtube.com/watch?v=djxbSQyk3ZM"
7721,"q8iUfDt45IU","Hi Life","LiveNOW from FOX","","https://www.youtube.com/watch?v=q8iUfDt45IU"
7722,"2xPn0bbATFM","Musk &amp; Trump X Spaces, RFK &amp; Kamala Cabinet Job, Nord Stream Pipeline Update | PBD Podcast | Ep. 456","CNN","","https://www.youtube.com/watch?v=2xPn0bbATFM"
7723,"2xPn0bbATFM","Musk &amp; Trump X Spaces, RFK &amp; Kamala Cabinet Job, Nord Stream Pipeline Update | PBD Podcast | Ep. 456","The Wall Street Journal","","https://www.youtube.com/watch?v=2xPn0bbATFM"
7724,"rCWH2MmlHQE","UGK - One Day","SOSCAST w/ Adam Sosnick","","https://www.youtube.com/watch?v=rCWH2MmlHQE"
7725,"IfSn4SdTH4s","Lay It Down","TODAY","","https://www.youtube.com/watch?v=IfSn4SdTH4s"
7726,"U61JP4KkFKc","David Banner - Cadillac On 22&#39;s (Official Music Video)","Sky News Australia","","https://www.youtube.com/watch?v=U61JP4KkFKc"
7727,"2Xs-dOLycmM","Gravy","CNN-News18","","https://www.youtube.com/watch?v=2Xs-dOLycmM"
7728,"dtd_kiAbdKw","Playa Like Me and You","Fox News","","https://www.youtube.com/watch?v=dtd_kiAbdKw"
7729,"sJXxGDPMtYY","Comin&#39; Out Hard","PBD Podcast","","https://www.youtube.com/watch?v=sJXxGDPMtYY"
7730,"3J2WxOaP1a0","Paid Dues","Skip","","https://www.youtube.com/watch?v=3J2WxOaP1a0"
7731,"8t-Q2EuFo0Q","Nobody But Me","Sleepy Philosopher ","","https://www.youtube.com/watch?v=8t-Q2EuFo0Q"
7732,"JmE2UtR3XVQ","Love Hurts","Quantum of Conscience","","https://www.youtube.com/watch?v=JmE2UtR3XVQ"
7733,"DcRbyG-bjR4","Daylight","Be Here Now Network","","https://www.youtube.com/watch?v=DcRbyG-bjR4"
7734,"8kFIW_Uf6Fs","Throw Your Hands Up","Quantum of Conscience","","https://www.youtube.com/watch?v=8kFIW_Uf6Fs"
7735,"UitDwLoWEv8","&quot;America Needs Help&quot; - Oscar De La Hoya on Fighting, Donald Trump And The State Of America","spawno","","https://www.youtube.com/watch?v=UitDwLoWEv8"
7736,"F-jZHMX-CJ0","Right Where It Belongs","PBD Podcast","","https://www.youtube.com/watch?v=F-jZHMX-CJ0"
7737,"H21PyAV4zCU","With Teeth","ABC 7 Chicago","","https://www.youtube.com/watch?v=H21PyAV4zCU"
7738,"BXqblYbUAeI","Every Day Is Exactly The Same","CNN","","https://www.youtube.com/watch?v=BXqblYbUAeI"
7739,"W27Rn2ghehM","Love Is Not Enough","LiveNOW from FOX","","https://www.youtube.com/watch?v=W27Rn2ghehM"
7740,"xwhBRJStz7w","Nine Inch Nails - The Hand That Feeds","Fox News","","https://www.youtube.com/watch?v=xwhBRJStz7w"
7741,"xEIbMDC7-lE","The Collector","WWLTV","","https://www.youtube.com/watch?v=xEIbMDC7-lE"
7742,"cK4FVqIsz1E","You Know What You Are?","ABC News","","https://www.youtube.com/watch?v=cK4FVqIsz1E"
7743,"cK4FVqIsz1E","You Know What You Are?","PBD Podcast","","https://www.youtube.com/watch?v=cK4FVqIsz1E"
7744,"dJhJ7YdojdU","All The Love In The World","Soft White Underbelly","","https://www.youtube.com/watch?v=dJhJ7YdojdU"
7745,"F-jZHMX-CJ0","Right Where It Belongs","Soft White Underbelly","","https://www.youtube.com/watch?v=F-jZHMX-CJ0"
7746,"UitDwLoWEv8","&quot;America Needs Help&quot; - Oscar De La Hoya on Fighting, Donald Trump And The State Of America","Soft White Underbelly","","https://www.youtube.com/watch?v=UitDwLoWEv8"
7747,"F-jZHMX-CJ0","Right Where It Belongs","Quantum of Conscience","","https://www.youtube.com/watch?v=F-jZHMX-CJ0"
7748,"cezlIX-3yMI","Beside You In Time","Quantum of Conscience","","https://www.youtube.com/watch?v=cezlIX-3yMI"
7749,"H21PyAV4zCU","With Teeth","Quantum of Conscience","","https://www.youtube.com/watch?v=H21PyAV4zCU"
7750,"cezlIX-3yMI","Beside You In Time","Grant Cardone","","https://www.youtube.com/watch?v=cezlIX-3yMI"
7751,"4uyQuaMv0iU","Sunspots","Grant Cardone","","https://www.youtube.com/watch?v=4uyQuaMv0iU"
7752,"9hXLAt9BE6E","Getting Smaller","Justin Brock","","https://www.youtube.com/watch?v=9hXLAt9BE6E"
7753,"H21PyAV4zCU","With Teeth","Premier Marketing","","https://www.youtube.com/watch?v=H21PyAV4zCU"
7754,"BXqblYbUAeI","Every Day Is Exactly The Same","Quantum of Conscience","","https://www.youtube.com/watch?v=BXqblYbUAeI"
7755,"dJhJ7YdojdU","All The Love In The World","Real Time with Bill Maher","","https://www.youtube.com/watch?v=dJhJ7YdojdU"
7756,"03IQgJRf3ik","The Cursed Clock","Real Time with Bill Maher","","https://www.youtube.com/watch?v=03IQgJRf3ik"
7757,"_-BLflnCUv8","Nine Inch Nails - Run Like Hell (Audio Only)","CBS News","","https://www.youtube.com/watch?v=_-BLflnCUv8"
7758,"tEwZKJ9HYJA","Nine Inch Nails - The Worriment Waltz (Audio Only)","Club Random Podcast","","https://www.youtube.com/watch?v=tEwZKJ9HYJA"
7759,"OvmBB-q_UMw","Into White","Club Random Podcast","","https://www.youtube.com/watch?v=OvmBB-q_UMw"
7760,"x2B7GQ8a-HM","Cat Stevens - How Can I Tell You (Lyrics on screen) - Remastered HQ","CBS Sunday Morning","","https://www.youtube.com/watch?v=x2B7GQ8a-HM"
7761,"Hbu4Vp3G7_w","Silent Sunlight","Bishop Robert Barron","","https://www.youtube.com/watch?v=Hbu4Vp3G7_w"
7762,"_1nKGVDhQ60","James Taylor - Fire And Rain (BBC In Concert, 11/16/1970)","Real Time with Bill Maher","","https://www.youtube.com/watch?v=_1nKGVDhQ60"
7763,"HLLg73cj1ik","If You Want To Sing Out, Sing Out","Real Time with Bill Maher","","https://www.youtube.com/watch?v=HLLg73cj1ik"
7764,"tKRznjaIIyw","Everybody Hurts","LiveTalksLA","","https://www.youtube.com/watch?v=tKRznjaIIyw"
7765,"2jsXGz0vRSU","The First Cut Is The Deepest","Real Time with Bill Maher","","https://www.youtube.com/watch?v=2jsXGz0vRSU"
7766,"mRWgaGkiy54","Yusuf / Cat Stevens – Heaven / Where True Love Goes (Official Music Video) | An Other Cup","Real Time with Bill Maher","","https://www.youtube.com/watch?v=mRWgaGkiy54"
7767,"kv8zyBi4ZXk","Sundown","Real Time with Bill Maher","","https://www.youtube.com/watch?v=kv8zyBi4ZXk"
7768,"wlFJvx_R3k4","Can&#39;t Keep It In","Real Time with Bill Maher","","https://www.youtube.com/watch?v=wlFJvx_R3k4"
7769,"Sdq4T3iRV80","Peace Train","Real Time with Bill Maher","","https://www.youtube.com/watch?v=Sdq4T3iRV80"
7770,"P6zaCV4niKk","Yusuf / Cat Stevens - Father &amp; Son","Real Time with Bill Maher","","https://www.youtube.com/watch?v=P6zaCV4niKk"
7771,"dBG5sEiD8k8","Hard Headed Woman","Real Time with Bill Maher","","https://www.youtube.com/watch?v=dBG5sEiD8k8"
7772,"uZAsfB1Np-8","Cat Stevens - Morning Has Broken","Professor Dave Explains","","https://www.youtube.com/watch?v=uZAsfB1Np-8"
7773,"5SeF67AaK74","New Study Evaluates High Dose Ivermectin, Fluvoxamine, and Metformin for Outpatient COVID-19","Real Time with Bill Maher","","https://www.youtube.com/watch?v=5SeF67AaK74"
7774,"_fYwan8-me0","Ivermectin Tablet: Uses, Dosage, Mechanism of Action. Side effects, and Important Advice","8Ball &amp; MJG - Topic","","https://www.youtube.com/watch?v=_fYwan8-me0"
7775,"gpaowjmeiLc","How Does Ivermectin Work?","8Ball &amp; MJG - Topic","","https://www.youtube.com/watch?v=gpaowjmeiLc"
7776,"7Fe7UaNUcik","Ivermectin ( Stromectol ): What is Ivermectin? Uses, Dosage, Side Effects, and Precautions","8Ball &amp; MJG - Topic","","https://www.youtube.com/watch?v=7Fe7UaNUcik"
7777,"X-3qRypkCjI","Middle Of The Night","8Ball &amp; MJG - Topic","","https://www.youtube.com/watch?v=X-3qRypkCjI"
7778,"NwsZjLGLIEg","Hard But Fair","8Ball &amp; MJG - Topic","","https://www.youtube.com/watch?v=NwsZjLGLIEg"
7779,"FQ3u9MIaZeM","Reflections","8Ball &amp; MJG - Topic","","https://www.youtube.com/watch?v=FQ3u9MIaZeM"
7780,"q5FywC5PqSk","Don&#39;t Hold Back","8Ball &amp; MJG - Topic","","https://www.youtube.com/watch?v=q5FywC5PqSk"
7781,"KYv5f4falTA","Questions (Skit)","8Ball &amp; MJG - Topic","","https://www.youtube.com/watch?v=KYv5f4falTA"
7782,"Y3Y4SIOF4ss","What Is This","PBD Podcast","","https://www.youtube.com/watch?v=Y3Y4SIOF4ss"
7783,"_sMIFg3VEPM","No More Glory","Nine Inch Nails - Topic","","https://www.youtube.com/watch?v=_sMIFg3VEPM"
7784,"ZNlq2m2pYwc","Black Mac Is Back","PBD Podcast","","https://www.youtube.com/watch?v=ZNlq2m2pYwc"
7785,"oHULjuTyY98","Pimpin&#39; Ain&#39;t Easy","Zhen","","https://www.youtube.com/watch?v=oHULjuTyY98"
7786,"_rosHhzYCY8","Take No Shit","Nine Inch Nails - Topic","","https://www.youtube.com/watch?v=_rosHhzYCY8"
7787,"cvnZKevg65w","Slippin&#39;","Nine Inch Nails - Topic","","https://www.youtube.com/watch?v=cvnZKevg65w"
7788,"9SKYtv5ZEnM","That Girl","Nine Inch Nails - Topic","","https://www.youtube.com/watch?v=9SKYtv5ZEnM"
7789,"25w-5sYBzvk","Good Damm Man","Nine Inch Nails - Topic","","https://www.youtube.com/watch?v=25w-5sYBzvk"
7790,"OvIckuDvjrM","10th Grade (Skit)","Nine Inch Nails - Topic","","https://www.youtube.com/watch?v=OvIckuDvjrM"
7791,"8JmNRIybbKM","Hip Hop Voodoo","Nine Inch Nails - Topic","","https://www.youtube.com/watch?v=8JmNRIybbKM"
7792,"MLlySQ7sLMM","Keep Your Mind","Nine Inch Nails - Topic","","https://www.youtube.com/watch?v=MLlySQ7sLMM"
7793,"X-3qRypkCjI","Middle Of The Night","NineInchNailsVEVO","","https://www.youtube.com/watch?v=X-3qRypkCjI"
7794,"SpiDEn-lc9I","Shine And Recline","Nine Inch Nails - Topic","","https://www.youtube.com/watch?v=SpiDEn-lc9I"
7795,"rC4oQ4-WhKk","Jankie","NineInchNailsVEVO","","https://www.youtube.com/watch?v=rC4oQ4-WhKk"
7796,"dX-Ay_PmrfM","At The Club","essentialsalts","","https://www.youtube.com/watch?v=dX-Ay_PmrfM"
7797,"RbKIQamlcE4","Alwayz","Nine Inch Nails - Topic","","https://www.youtube.com/watch?v=RbKIQamlcE4"
7798,"aFF7kPZmsUs","Boom Boom","Nine Inch Nails - Topic","","https://www.youtube.com/watch?v=aFF7kPZmsUs"
7799,"xCpySoplXdc","Thingz","Nine Inch Nails - Topic","","https://www.youtube.com/watch?v=xCpySoplXdc"
7800,"yS03yADiZlg","Tinnitus Soother is Mid-Range Focused 5500Hz Noise","Nine Inch Nails - Topic","","https://www.youtube.com/watch?v=yS03yADiZlg"
7801,"UPsge_vekSQ","The Power of Concentration - Full Audiobook by Theron Q. Dumont (William Walker Atkinson) 3,40 hours","Acrylic Painting Techniques","","https://www.youtube.com/watch?v=UPsge_vekSQ"
7802,"b-APrG_Up8s","I Know U","Acrylic Painting Techniques","","https://www.youtube.com/watch?v=b-APrG_Up8s"
7803,"C9tnmQ6hiRk","Pimp Hard","Acrylic Painting Techniques","","https://www.youtube.com/watch?v=C9tnmQ6hiRk"
7804,"W5I5aOTT75M","Space Age 4 Eva","Acrylic Painting Techniques","","https://www.youtube.com/watch?v=W5I5aOTT75M"
7805,"bVtbCoPkMVU","Buck Bounce","Acrylic Painting Techniques","","https://www.youtube.com/watch?v=bVtbCoPkMVU"
7806,"qFfUfYDS9p8","Pimp Shit","Gamer Walkthroughs","","https://www.youtube.com/watch?v=qFfUfYDS9p8"
7807,"4cyrJrlqAvE","Collard Greens","PBD Podcast","","https://www.youtube.com/watch?v=4cyrJrlqAvE"
7808,"xCpySoplXdc","Thingz","Acrylic Painting Techniques","","https://www.youtube.com/watch?v=xCpySoplXdc"
7809,"Knz565uG3Lc","Thank God","Acrylic Painting Techniques","","https://www.youtube.com/watch?v=Knz565uG3Lc"
7810,"hASYHVOJM2U","It&#39;s All Real","Acrylic Painting Techniques","","https://www.youtube.com/watch?v=hASYHVOJM2U"
7811,"rC4oQ4-WhKk","Jankie","Acrylic Painting Techniques","","https://www.youtube.com/watch?v=rC4oQ4-WhKk"
7812,"dX-Ay_PmrfM","At The Club","Cash Value Life Insurance Reviews","","https://www.youtube.com/watch?v=dX-Ay_PmrfM"
7813,"RbKIQamlcE4","Alwayz","Lifestyle Hal","","https://www.youtube.com/watch?v=RbKIQamlcE4"
7814,"aFF7kPZmsUs","Boom Boom","Wealth Protection Lady","","https://www.youtube.com/watch?v=aFF7kPZmsUs"
7815,"b-APrG_Up8s","I Know U","Lifestyle Hal","","https://www.youtube.com/watch?v=b-APrG_Up8s"
7816,"-KZQgfXcWSY","Dirty - The Pimp &amp; da Gangsta","Swiss Family Fun","","https://www.youtube.com/watch?v=-KZQgfXcWSY"
7817,"8t-Q2EuFo0Q","Nobody But Me","Acrylic Painting Techniques","","https://www.youtube.com/watch?v=8t-Q2EuFo0Q"
7818,"wwvLlEtxX3o","Nine Inch Nails - Only (Dirty)","Acrylic Painting Techniques","","https://www.youtube.com/watch?v=wwvLlEtxX3o"
7819,"H21PyAV4zCU","With Teeth","Acrylic Painting Techniques","","https://www.youtube.com/watch?v=H21PyAV4zCU"
7820,"9hXLAt9BE6E","Getting Smaller","Acrylic Painting Techniques","","https://www.youtube.com/watch?v=9hXLAt9BE6E"
7821,"4uyQuaMv0iU","Sunspots","Acrylic Painting Techniques","","https://www.youtube.com/watch?v=4uyQuaMv0iU"
7822,"0UDHIWKsOqM","The Line Begins To Blur","Acrylic Painting Techniques","","https://www.youtube.com/watch?v=0UDHIWKsOqM"
7823,"cezlIX-3yMI","Beside You In Time","TheCranberriesVEVO","","https://www.youtube.com/watch?v=cezlIX-3yMI"
7824,"BXqblYbUAeI","Every Day Is Exactly The Same","TheCranberriesVEVO","","https://www.youtube.com/watch?v=BXqblYbUAeI"
7825,"W27Rn2ghehM","Love Is Not Enough","TheCranberriesVEVO","","https://www.youtube.com/watch?v=W27Rn2ghehM"
7826,"xwhBRJStz7w","Nine Inch Nails - The Hand That Feeds","Gamer Walkthroughs","","https://www.youtube.com/watch?v=xwhBRJStz7w"
7827,"xEIbMDC7-lE","The Collector","Gamer Walkthroughs","","https://www.youtube.com/watch?v=xEIbMDC7-lE"
7828,"cK4FVqIsz1E","You Know What You Are?","Nine Inch Nails - Topic","","https://www.youtube.com/watch?v=cK4FVqIsz1E"
7829,"F-jZHMX-CJ0","Right Where It Belongs","Nine Inch Nails - Topic","","https://www.youtube.com/watch?v=F-jZHMX-CJ0"
7830,"dJhJ7YdojdU","All The Love In The World","Nine Inch Nails - Topic","","https://www.youtube.com/watch?v=dJhJ7YdojdU"
7831,"S3OXjwnZ29U","Nine Inch Nails - Out In The Open (Audio Only)","Nine Inch Nails - Topic","","https://www.youtube.com/watch?v=S3OXjwnZ29U"
7832,"8S42mc0mcrE","Together","NineInchNailsVEVO","","https://www.youtube.com/watch?v=8S42mc0mcrE"
7833,"l4Cin02QIZE","That&#39;s What I Get (Album Version)","Erik Van Conover","","https://www.youtube.com/watch?v=l4Cin02QIZE"
7834,"U4Md8ZGtUN8","The Notorious B.I.G. - Who Shot Ya? (Official Audio)","Erik Van Conover","","https://www.youtube.com/watch?v=U4Md8ZGtUN8"
7835,"oAEhxbGcktQ","Ivermectin for Cancer?","Erik Van Conover","","https://www.youtube.com/watch?v=oAEhxbGcktQ"
7836,"aANV09BuzW8","Functional Pharmacist Analyzes Ivermectin: 2024 Update","Erik Van Conover","","https://www.youtube.com/watch?v=aANV09BuzW8"
7837,"eeprVuw9-ow","🔥 Cozy Fireplace 4K (12 HOURS). Fireplace with Crackling Fire Sounds. Fireplace Burning 4K","FOX 13 Tampa Bay","","https://www.youtube.com/watch?v=eeprVuw9-ow"
7838,"eeprVuw9-ow","🔥 Cozy Fireplace 4K (12 HOURS). Fireplace with Crackling Fire Sounds. Fireplace Burning 4K","CNN","","https://www.youtube.com/watch?v=eeprVuw9-ow"
7839,"Yg1djJYjTCA","🔥 Cozy Fireplace 4K (12 HOURS). Fireplace with Crackling Fire Sounds. Fireplace Burning 4K","PBD Podcast","","https://www.youtube.com/watch?v=Yg1djJYjTCA"
7840,"GKaHHs0pfA0","Peace Train","Quantum of Conscience","","https://www.youtube.com/watch?v=GKaHHs0pfA0"
7841,"YD2ctBjFSss","Two Fine People","Dotivation","","https://www.youtube.com/watch?v=YD2ctBjFSss"
7842,"1vl3ozhm--0","Yusuf / Cat Stevens – Moonshadow (Animated Short Film)","Nine Inch Nails - Topic","","https://www.youtube.com/watch?v=1vl3ozhm--0"
7843,"dBG5sEiD8k8","Hard Headed Woman","Nine Inch Nails - Topic","","https://www.youtube.com/watch?v=dBG5sEiD8k8"
7844,"2JuFvyLVf-k","Cat Stevens - Can&#39;t Keep It In (Lyric Video)","Nine Inch Nails - Topic","","https://www.youtube.com/watch?v=2JuFvyLVf-k"
7845,"yp3l8l0Obz8","Oh Very Young","NineInchNailsVEVO","","https://www.youtube.com/watch?v=yp3l8l0Obz8"
7846,"n3FOr6VDRwY","Wild World","Nine Inch Nails - Topic","","https://www.youtube.com/watch?v=n3FOr6VDRwY"
7847,"SpiDEn-lc9I","Shine And Recline","NineInchNailsVEVO","","https://www.youtube.com/watch?v=SpiDEn-lc9I"
7848,"MLlySQ7sLMM","Keep Your Mind","Nine Inch Nails - Topic","","https://www.youtube.com/watch?v=MLlySQ7sLMM"
7849,"SCO_JxtLvAI","Dennis Quaid: Reagan, Trump &amp; JFK Assassinations, Fauci Relationship &amp; Tupac | PBD Podcast | Ep. 453","Nine Inch Nails - Topic","","https://www.youtube.com/watch?v=SCO_JxtLvAI"
7850,"hwgwrGjU4-M","Alan Watts  -  Don&#39;t Be A Saint","Nine Inch Nails - Topic","","https://www.youtube.com/watch?v=hwgwrGjU4-M"
7851,"U4Md8ZGtUN8","The Notorious B.I.G. - Who Shot Ya? (Official Audio)","Nine Inch Nails - Topic","","https://www.youtube.com/watch?v=U4Md8ZGtUN8"
7852,"94bNyh6BBB0","Biggie Smalls - What&#39;s Beef","Nine Inch Nails - Topic","","https://www.youtube.com/watch?v=94bNyh6BBB0"
7853,"DcRbyG-bjR4","Daylight","Nine Inch Nails - Topic","","https://www.youtube.com/watch?v=DcRbyG-bjR4"
7854,"8t-Q2EuFo0Q","Nobody But Me","Nine Inch Nails - Topic","","https://www.youtube.com/watch?v=8t-Q2EuFo0Q"
7855,"X-3qRypkCjI","Middle Of The Night","perezjohnathon","","https://www.youtube.com/watch?v=X-3qRypkCjI"
7856,"SpiDEn-lc9I","Shine And Recline","perezjohnathon","","https://www.youtube.com/watch?v=SpiDEn-lc9I"
7857,"5Qi7R6y-Jzw","🔥 Cozy Fireplace 4K (12 HOURS). Fireplace with Crackling Fire Sounds. Fireplace Burning 4K","perezjohnathon","","https://www.youtube.com/watch?v=5Qi7R6y-Jzw"
7858,"5Qi7R6y-Jzw","🔥 Cozy Fireplace 4K (12 HOURS). Fireplace with Crackling Fire Sounds. Fireplace Burning 4K","perezjohnathon","","https://www.youtube.com/watch?v=5Qi7R6y-Jzw"
7859,"H21PyAV4zCU","With Teeth","The Daring Ones","","https://www.youtube.com/watch?v=H21PyAV4zCU"
7860,"BXqblYbUAeI","Every Day Is Exactly The Same","perezjohnathon","","https://www.youtube.com/watch?v=BXqblYbUAeI"
7861,"W27Rn2ghehM","Love Is Not Enough","perezjohnathon","","https://www.youtube.com/watch?v=W27Rn2ghehM"
7862,"PY9yczrOJkM","The Hand That Feeds","perezjohnathon","","https://www.youtube.com/watch?v=PY9yczrOJkM"
7863,"pw3PQEw6O4U","A Warm Place","perezjohnathon","","https://www.youtube.com/watch?v=pw3PQEw6O4U"
7864,"jZjDNINPHXw","Eraser","The Daring Ones","","https://www.youtube.com/watch?v=jZjDNINPHXw"
7865,"0MNbjF3-VI4","Reptile","Michael Pilarczyk","","https://www.youtube.com/watch?v=0MNbjF3-VI4"
7866,"28dYUgnQJ5s","The Becoming","PBD Podcast","","https://www.youtube.com/watch?v=28dYUgnQJ5s"
7867,"JTvNVxk1WnU","Closer","essentialsalts","","https://www.youtube.com/watch?v=JTvNVxk1WnU"
7868,"fnw_UbJmmbY","March Of The Pigs","Quantum of Conscience","","https://www.youtube.com/watch?v=fnw_UbJmmbY"
7869,"tIZbNpxnKDc","Heresy","Valuetainment","","https://www.youtube.com/watch?v=tIZbNpxnKDc"
7870,"f6-rwHc5MZY","Piggy","NBC News","","https://www.youtube.com/watch?v=f6-rwHc5MZY"
7871,"5bwE5IU4pzA","Sin (Album Version)","Michael Pilarczyk","","https://www.youtube.com/watch?v=5bwE5IU4pzA"
7872,"l4Cin02QIZE","That&#39;s What I Get (Album Version)","Valuetainment","","https://www.youtube.com/watch?v=l4Cin02QIZE"
7873,"Xbp0qm-x1v8","Ringfinger (Album Version)","CBS Colorado","","https://www.youtube.com/watch?v=Xbp0qm-x1v8"
7874,"EWc00wZWG_k","The Only Time","ABC News","","https://www.youtube.com/watch?v=EWc00wZWG_k"
7875,"Vs4L2ZK-vMI","Down In It (Album Version)","Fox News","","https://www.youtube.com/watch?v=Vs4L2ZK-vMI"
7876,"AiIu1v988W0","Something I Can Never Have","11Alive","","https://www.youtube.com/watch?v=AiIu1v988W0"
7877,"pIyTpWyeYy0","Sanctified (Album Version)","Michael Duffy","","https://www.youtube.com/watch?v=pIyTpWyeYy0"
7878,"jIxkHC3dgkk","Alan Watts | Chasing Happiness | BLACK SCREEN | NO MUSIC","LFR FAMILY","","https://www.youtube.com/watch?v=jIxkHC3dgkk"
7879,"7g_EgSOXSK4","Why They Endlessly Push &quot;The Multiverse&quot; (Best news of all time for us!)","RattlesnakeTV","","https://www.youtube.com/watch?v=7g_EgSOXSK4"
7880,"6Tmcw4A2LQg","🔥 Cozy Fireplace 4K (12 HOURS). Fireplace with Crackling Fire Sounds. Fireplace Burning 4K","PBD Podcast","","https://www.youtube.com/watch?v=6Tmcw4A2LQg"
7881,"6Tmcw4A2LQg","🔥 Cozy Fireplace 4K (12 HOURS). Fireplace with Crackling Fire Sounds. Fireplace Burning 4K","The Daily Wire","","https://www.youtube.com/watch?v=6Tmcw4A2LQg"
7882,"742s-DXQGPc","Instrumental - Affirmative Action","Piers Morgan Uncensored","","https://www.youtube.com/watch?v=742s-DXQGPc"
7883,"PmWOWmjVTvE","Nuthin&#39; But A G Thang Instrumental - Dr. Dre &amp; Snoop Dogg","The Classiest Gamer","","https://www.youtube.com/watch?v=PmWOWmjVTvE"
7884,"o-qtXGvJ6rw","Swizz Beatz - Comin&#39; For Ya (Instrumental)","The Classiest Gamer","","https://www.youtube.com/watch?v=o-qtXGvJ6rw"
7885,"yuXDGRL8RZI","Missy Elliot-All In My Grill-Instrumental","The Classiest Gamer","","https://www.youtube.com/watch?v=yuXDGRL8RZI"
7886,"m5ZDAV8FY8I","Brandy - Almost Doesn&#39;t Count (instrumental)","The Classiest Gamer","","https://www.youtube.com/watch?v=m5ZDAV8FY8I"
7887,"3OY71vniDRg","Olympics Opening Ceremony, Venezuela In Chaos, Trump&#39;s Pledge To Crypto | PBD Podcast | Ep. 449","Quantum of Conscience","","https://www.youtube.com/watch?v=3OY71vniDRg"
7888,"RFBICh6zbG4","Is the Securian BGA any good? What is the Prism Index?","Balance My Hormones","","https://www.youtube.com/watch?v=RFBICh6zbG4"
7889,"FtlJadjk08A","How to nail Policy Design for Life Insurance","Generation Iron Fitness &amp; Bodybuilding Network","","https://www.youtube.com/watch?v=FtlJadjk08A"
7890,"qsvl3SPev8Y","IUL, Term, &amp; Hybrid Life Training Event With Securian Life! Lifetime Guaranteed IUL Plan!","Ed610","","https://www.youtube.com/watch?v=qsvl3SPev8Y"
7891,"Dg87m4sLrhM","Suck","Theo Von","","https://www.youtube.com/watch?v=Dg87m4sLrhM"
7892,"SWCYAS_p8zU","Pinion","PBD Podcast","","https://www.youtube.com/watch?v=SWCYAS_p8zU"
7893,"wM4aEWts3Ic","Last","Real Talk Entertainment","","https://www.youtube.com/watch?v=wM4aEWts3Ic"
7894,"aIQ4qQ-61kQ","Wish","Real Talk Entertainment","","https://www.youtube.com/watch?v=aIQ4qQ-61kQ"
7895,"5vbLOEzgr4Y","Help Me I Am In Hell","Real Talk Entertainment","","https://www.youtube.com/watch?v=5vbLOEzgr4Y"
7896,"xLFFznO_eTs","Happiness In Slavery","Real Talk Entertainment","","https://www.youtube.com/watch?v=xLFFznO_eTs"
7897,"5c_Ic6g_LiU","Gave Up","8Ball &amp; MJG - Topic","","https://www.youtube.com/watch?v=5c_Ic6g_LiU"
7898,"4jV22UJND7g","Physical (You&#39;re So)","Real Talk Entertainment","","https://www.youtube.com/watch?v=4jV22UJND7g"
7899,"JTvNVxk1WnU","Closer","Real Talk Entertainment","","https://www.youtube.com/watch?v=JTvNVxk1WnU"
7900,"28dYUgnQJ5s","The Becoming","Real Talk Entertainment","","https://www.youtube.com/watch?v=28dYUgnQJ5s"
7901,"txRYlZhziwc","The Downward Spiral","Real Talk Entertainment","","https://www.youtube.com/watch?v=txRYlZhziwc"
7902,"0MNbjF3-VI4","Reptile","8Ball &amp; MJG - Topic","","https://www.youtube.com/watch?v=0MNbjF3-VI4"
7903,"ZHd5f_HkT44","Hurt","Marques Brownlee","","https://www.youtube.com/watch?v=ZHd5f_HkT44"
7904,"jZjDNINPHXw","Eraser","OFF GRID with DOUG &amp; STACY","","https://www.youtube.com/watch?v=jZjDNINPHXw"
7905,"pw3PQEw6O4U","A Warm Place","Russell Brand","","https://www.youtube.com/watch?v=pw3PQEw6O4U"
7906,"Vi6_QkXvpMY","Ruiner","Dan Peña","","https://www.youtube.com/watch?v=Vi6_QkXvpMY"
7907,"f6-rwHc5MZY","Piggy","Quantum of Conscience","","https://www.youtube.com/watch?v=f6-rwHc5MZY"
7908,"fIAhO2Dadl4","Big Man With A Gun","Sky News Australia","","https://www.youtube.com/watch?v=fIAhO2Dadl4"
7909,"m81xb4mZVtg","I Do Not Want This","11Alive","","https://www.youtube.com/watch?v=m81xb4mZVtg"
7910,"t1viMJM8zp8","The Transformative Power of Gratitude and Non-Interference | Eckhart Tolle","MS NOW","","https://www.youtube.com/watch?v=t1viMJM8zp8"
