index,route,component,category,usefulnessScore,renderHealth,implementationLevel,recommendation,mergeTarget,confidence,sourceFile,rationale,instructions
182,/portal/rewards,RewardsVault,portal_other,3,healthy,prototype,Retire,,0.95,client/src/pages/portal/RewardsVault.tsx,"The page fetches basic profile data via tRPC, but all the gamification features (Loot Shop, Collections, Prestige, Daily Rewards) are powered by hardcoded client-side mock arrays. It is a presentation-heavy prototype lacking actual backend persistence for its core features.","Retire the page after owner approval, as it is mostly a static prototype. If kept, it requires a full backend implementation for shop items, collections, and prestige tracking."
183,/portal/black-mirror,BlackMirror,client_journey,3,healthy,prototype,Move to Secondary Information,,0.95,client/src/pages/portal/BlackMirror.tsx,"The page relies entirely on hardcoded scenarios, static data arrays, and simulated timers (e.g., WealthWaterfall, ParallelLifeSimulator, PhantomClients, DreamJournal). Although it wraps itself in standard layout components (AppShell, ClientSelectorBar), its core functionality is a low-value prototype that presents fictional data.","Move this gamified presentation layer to Secondary Information or a sandbox environment. If real integration is desired, connect the phantom clients and dream journal to actual CRM data and AI pipelines."
184,/portal/social,SocialNarcotic,portal_other,3,healthy,prototype,Move to Secondary Information,,0.95,client/src/pages/portal/SocialNarcotic.tsx,"The page relies entirely on hardcoded mock data arrays for its social features (live advisors, chat messages, templates, brags, and alerts) and simulated timers for viewer counts. While it includes standard shell wrappers, the core functionality is a static prototype lacking backend integration for the broadcast features.",Move this prototype to Secondary Information or a prototype archive. Replace hardcoded social features with real backend implementations or retire the page if actual social networking is not a planned product capability.
185,/portal/endgame,Endgame,portal_other,6,healthy,client_only,Improve,,0.95,client/src/pages/portal/Endgame.tsx,"The Endgame component provides a detailed, presentation-heavy dashboard for wealth DNA and alternate timelines. However, its calculations and state are largely client-only or rely on useCalculatorIntegration without direct backend persistence visible in the source.","Integrate direct tRPC mutations to save the ""Endgame"" scenarios to the database rather than relying solely on client-side state. Ensure the calculator integration hooks are backed by persistent storage."
186,/portal/will-writer,WillWriter,portal_other,7,healthy,database_backed,Keep,,0.95,client/src/pages/portal/WillWriter.tsx,"The WillWriter component provides an AI-powered legacy document generator workflow. It uses multiple tRPC queries (clients.list, willWriter.getFamilyContext, willWriter.listDrafts) and mutations (willWriter.generate, willWriter.deleteDraft), indicating it is database-backed. It has 793 lines of code, handles multiple states (8 loading, 2 error, 6 empty), but contains 22 placeholder terms.","Consider moving to Secondary Information if the generated documents are not legally binding or require extensive manual review, or keep it as a supporting tool. Review placeholder terms and ensure legal disclaimers are prominent."
187,/portal/avatar-twins,AvatarTwins,portal_other,2,healthy,client_only,Move to Secondary Information,,0.95,client/src/pages/portal/AvatarTwins.tsx,"The AvatarTwins component is a novelty feature for generating portraits, which has no relevance to the core financial application. It relies entirely on client-side state and simulated actions (hardcoded success toasts, 0 tRPC queries) rather than actual backend processing.",Move this novelty avatar generator feature to Secondary Information since it provides no core financial utility and uses hardcoded toasts instead of actual API integration. Ensure it does not distract from main application workflows.
188,/portal/couples,CouplesMode,portal_other,5,healthy,mixed_connected,Improve,,0.95,client/src/pages/portal/CouplesMode.tsx,"Page connects to real backend via tRPC mutations for family creation/joining, but relies heavily on static mock arrays for leaderboard, challenges, and milestones. Usefulness is moderate (5) due to real persistence for family grouping but simulated gamification states.","Remove mock static arrays (leaderboard, challenges, milestones) and replace with tRPC queries to support real multiplayer progression. Validate backend implementation for the missing queries."
189,/portal/russell-number,RussellNumber,portal_other,6,healthy,mixed_connected,Keep,,0.95,client/src/pages/portal/RussellNumber.tsx,"The page successfully fetches real profile and client data to calculate a composite score and displays it well. However, the history chart uses simulated random values (`Math.sin` and `Math.random()`), making it partially simulated.",Replace the simulated history chart data with actual historical data from the backend. Consider moving this feature to a secondary tab if it distracts from core workflows.
190,/portal/daily-discovery,DailyDiscovery,ai_workflow,4,healthy,mixed_connected,Move to Secondary Information,/portal/dashboard,0.9,client/src/pages/portal/DailyDiscovery.tsx,"The page queries real client data for wealth aggregates and uses a real check-in mutation, demonstrating mixed connectivity. However, the core 'Daily Insights' are entirely hardcoded, and the streak gamification relies on a mix of local state and profile data, making the page feel more like a presentation-heavy prototype than a fully functional workflow.","This page should be moved to Secondary Information or merged into a gamification/dashboard hub because its core ""discovery"" features are simulated via hardcoded arrays, despite having some live database connections for profile check-ins and client aggregates. The hardcoded insights and gamified streaks reduce its utility as a standalone core workflow."
191,/portal/wrapped,RussellWrapped,portal_other,6,healthy,database_backed,Keep,,0.95,client/src/pages/portal/RussellWrapped.tsx,"The page is a ""Wrapped"" style year-in-review presentation that aggregates real user data from tRPC queries (experience profile and clients list). It is fully functional and database-backed, providing a fun, shareable summary of the advisor's accomplishments, though it is presentation-heavy rather than an essential workflow.",Maintain the page as a fun engagement tool for advisors at year-end. Consider adding a date check to only show this page during the end of the year or allow filtering by specific years.
192,/portal/story-generator,ClientStoryGenerator,portal_other,3,healthy,prototype,Move to Secondary Information,,0.95,client/src/pages/portal/ClientStoryGenerator.tsx,"The page connects to a real backend to fetch clients (trpc.clients.list.useQuery), but the core functionality (story generation) is entirely simulated. It uses hardcoded strings in a `stories` dictionary and a simulated 2-second delay (`await new Promise(r => setTimeout(r, 2000))`) rather than making an actual API call or mutation to generate the story.",Move this page to Secondary Information since it is a prototype that simulates AI generation with hardcoded strings and a timer. It can be revisited if actual AI integration is planned.
193,/portal/time-machine,TimeMachine,portal_other,6,healthy,mixed_connected,Improve,,0.95,client/src/pages/portal/TimeMachine.tsx,The page uses a tRPC query to fetch client data but relies on hardcoded success toasts for the scheduling action and simulated math for projections. It functions as an interactive calculator but lacks full backend integration for its primary action.,Ensure the tool integrates with the actual CRM calendar rather than showing hardcoded success toasts. Consider allowing users to save custom scenarios to the database.
194,/portal/co-pilot,LiveCoPilot,portal_other,8,healthy,mixed_connected,Keep,,0.9,client/src/pages/portal/LiveCoPilot.tsx,"The page implements a live chat interface using a tRPC mutation (`trpc.liveCoPilot.chat.useMutation`) for generating responses. It features real state management for messages, typing indicators, and clipboard integration without any mock timers.",Ensure the tRPC backend implementation properly handles edge cases and errors during chat generation. Consider persisting chat history if not already handled server-side.
195,/portal/time-lapse,TimeLapse,portal_other,4,healthy,mixed_connected,Move to Secondary Information,/portal/planning,0.9,client/src/pages/portal/TimeLapse.tsx,"The route uses a tRPC query to fetch clients but the core functionality is a client-side simulation projecting wealth over 30 years using hardcoded growth rates (1.07 vs 1.05). It includes mock milestones and toast notifications, functioning more like a prototype or secondary tool than a core feature.","This page should be moved to Secondary Information or merged with a broader planning module. The data visualization is mostly client-side simulation, though it connects to the client list via tRPC."
196,/portal/wealth-reels,InfiniteScroll,portal_other,8,healthy,mixed_connected,Keep,,0.9,client/src/pages/portal/InfiniteScroll.tsx,"The page is a highly developed \""infinite scroll\"" TikTok-style feed for financial content with real trpc queries and mutations for feed fetching, liking, saving, and recording shares. However, some actions like the main CTA button show a simulated 'Feature coming soon' toast, and it duplicates route functionality with /portal and /portal/infinite-scroll.","Implement real sharing functionality rather than just recording metrics. Consider replacing the simulated \""feature coming soon\"" CTA with an actual action."
197,/portal/infinite-scroll,InfiniteScroll,portal_other,7,healthy,database_backed,Keep,,0.9,client/src/pages/portal/InfiniteScroll.tsx,"The page implements a complex, database-backed infinite scroll feed with interactive features like likes and saves via tRPC. The duplicate routes (/portal, /portal/wealth-reels) pointing to this component appear to be intentional aliases rather than accidental code duplication.","Keep the page and its aliases as they provide an engaging, interactive feature. Ensure the tRPC backend endpoints for the feed and interactions are fully optimized for production traffic."
198,/portal/morning-ritual,MorningRitual,portal_other,7,healthy,mixed_connected,Improve,,0.9,client/src/pages/portal/MorningRitual.tsx,"The page has real backend integration via tRPC (e.g., morningRitual.getToday, withdrawal.getUnread), but also contains significant static data and mocked behaviors (ToiletDashboard's quickWins, staticSymptoms). It serves as a gamified morning ritual workflow.",Move static/mocked components like ToiletDashboard and SoundSettings to server-backed data. Consider splitting into multiple components or refining the UI for better coherence.
199,/portal/pet,PetSystem,portal_other,6,healthy,mixed_connected,Keep,,0.95,client/src/pages/portal/PetSystem.tsx,"The page implements a complex pet system with distinct species, evolution stages, food items, and accessories. It connects to a tRPC backend to fetch pet data, adopt, feed, and interact with the pet. While the UI and constants are hardcoded, the core logic relies on server state.","The page relies on a tRPC backend (`trpc.pet.get`, `trpc.pet.adopt`, `trpc.pet.feed`, `trpc.pet.interact`) for data fetching and mutations. Keep it to see if the backend functionality actually works and users find it engaging, but evaluate its real-world usage later."
200,/portal/war-story-generator,WarStoryGenerator,portal_other,4,healthy,internet_backed,Move to Secondary Information,,0.9,client/src/pages/portal/WarStoryGenerator.tsx,"The page uses a real tRPC mutation for AI story generation, indicating it is internet-backed. However, the 'stats' and 'Hall of Fame' sections rely entirely on hardcoded mock data, making this page function largely as a presentation-heavy prototype.",Move this prototype page to Secondary Information until the 'Hall of Fame' and statistics features are connected to a real database. The AI generation endpoint is functional but the surrounding application shell is mostly simulated data.
201,/portal/revenue-guarantee,RevenueGuarantee,portal_other,4,healthy,client_only,Move to Secondary Information,,0.9,client/src/pages/portal/RevenueGuarantee.tsx,"The page functions primarily as a static ROI calculator and promotional material with hardcoded testimonials and guarantees. Although it includes a 'useCalculatorIntegration' hook, there are no actual tRPC queries or mutations (metrics confirm 0), and all state is managed locally via useState.",Move this marketing-heavy page to a secondary information section or landing page. It is largely a static promotional calculator and lacks deep backend persistence despite having a hook.
202,/portal/toilet,ToiletDashboard,portal_other,4,healthy,database_backed,Move to Secondary Information,/portal/dashboard,0.95,client/src/pages/portal/ToiletDashboard.tsx,"The page successfully queries backend data via tRPC (dashboard stats and experience profile) but presents it in a novelty \""Toilet Mode\"" view. It duplicates core metrics from the main dashboard without offering new workflows or deep interactions.","Move this novelty dashboard to a secondary Easter egg section or retire it entirely if not actively used. If kept, consider merging its scannable mobile-friendly view into the main dashboard's responsive layout."
203,/portal/daily-briefing,DailyBriefing,ai_workflow,8,healthy,database_backed,Keep,,1.0,client/src/pages/portal/DailyBriefing.tsx,"This page acts as an essential, high-value quick-start screen, aggregating reliable server behavior and real user states. It successfully pulls in profile, quests, pet, ritual, and dashboard stats via tRPC.",Keep this page as the main quick-start entry point. Ensure all underlying tRPC endpoints remain stable.
204,/portal/comparison,ComparisonDashboard,portal_other,8,healthy,client_only,Keep,,0.95,client/src/pages/portal/ComparisonDashboard.tsx,"The page is a highly interactive, client-side React dashboard that relies entirely on `useStrategy` context to render complex comparison logic, charts (Recharts), and radar analysis across 20-year projections. It does not use any tRPC queries or mutations, relying on in-memory state or local storage from the context provider. It has no duplicate routes and provides significant utility for users to compare strategies side-by-side.",Keep this page as it is a core feature for comparing multiple strategies. Consider adding backend persistence for saving user's custom comparison slots and historical comparisons to improve its value further.
205,/portal/video-proposals,VideoProposalGenerator,reference_education,9,healthy,database_backed,Keep,,0.95,client/src/pages/portal/VideoProposalGenerator.tsx,"The page provides an essential, differentiated workflow for creating and managing AI video proposals. It features substantial integration with tRPC, utilizing 9 queries and 8 mutations, which confirms it is database-backed.",Maintain the component as a high-value workflow. Consider reviewing the hardcoded success toasts and potential placeholder terms to ensure complete dynamic integration.
206,/video/:token,VideoViewer,public_or_auth,7,healthy,mixed_connected,Keep,,0.95,client/src/pages/VideoViewer.tsx,"The component uses tRPC to fetch video proposal data by token and track engagement metrics like play, pause, and chapter navigation. It is clearly internet-backed and connected to the backend for analytics, but primarily serves as a presentation layer for the video rather than a complex interactive workflow.","The page is fully functional but appears to be a specialized, read-only viewer for personalized video proposals rather than an interactive workflow. If this is a core deliverable for clients, it should be kept and possibly integrated more tightly with the client portal."
207,/portal/tax-combos,TaxFreeWealthCombos,portal_other,5,healthy,static_reference,Move to Secondary Information,,0.95,client/src/pages/portal/TaxFreeWealthCombos.tsx,"The page reads data from a static JSON file (`@/data/combos.json`) to render a list of tax-free wealth combos. It has zero tRPC queries or mutations, making it a static reference page. The usefulness score is 5 because it provides useful supporting information but lacks real server behavior.",Move to Secondary Information as it is a presentation-heavy static reference. Connect it to a real database if dynamic combo management is needed.
208,/portal/tax-combos/:id,ComboDetail,portal_other,4,healthy,static_reference,Move to Secondary Information,,0.95,client/src/pages/portal/ComboDetail.tsx,"The page relies entirely on static data (`@/data/combos.json`) and contains zero tRPC queries, mutations, or forms. It functions as a presentation-heavy, client-only prototype with hardcoded calculators and visualizations, offering limited interactive workflow value.","The page is a highly static, data-driven prototype with simulated calculators and hardcoded data references. Move it to Secondary Information or convert it into a fully connected, database-backed workflow."
209,/portal/secret-secrets,SecretSecrets,portal_other,4,healthy,static_reference,Move to Secondary Information,,0.95,client/src/pages/portal/SecretSecrets.tsx,"The page reads from a local JSON file (`@/data/strategies.json`) and performs purely client-side filtering. There are no TRPC queries or mutations, and the metrics confirm 0 external calls. It functions as a static educational reference directory.",The page renders purely static JSON content from @/data/strategies.json without backend integration or interactivity beyond local filtering. It should be moved to Secondary Information or merged into a knowledge base since it serves as an educational reference.
210,/portal/secret-secrets/:id,SecretDetail,portal_other,3,healthy,client_only,Retire,,0.95,client/src/pages/portal/SecretDetail.tsx,"The page is a highly complex but purely client-side presentation component that loads static data from a local JSON file. It contains zero tRPC queries, mutations, or forms, making it essentially a static reference tool with simulated financial projections.","Retire the page after owner approval, as it relies on hardcoded JSON data and provides no real user persistence or backend connectivity. If the calculators are deemed valuable, extract them into a shared utility or a secondary reference section."
211,/portal/combo-recommender,ClientIntakeRecommender,portal_other,4,healthy,client_only,Move to Secondary Information,,0.95,client/src/pages/portal/ClientIntakeRecommender.tsx,"The page is a client-side prototype that imports static JSON data (strategies.json, combos.json) to compute recommendations based on local form state. It does not use tRPC, mutations, or any backend connection, meaning the recommendations are simulated entirely in the browser.",Move this client-side prototype to Secondary Information since it relies entirely on static JSON files and local state. Consider integrating it with the backend database to provide real recommendations.
212,/portal/client-intake-recommender,ClientIntakeRecommender,client_workflow,4,healthy,client_only,Merge,/portal/combo-recommender,0.95,client/src/pages/portal/ClientIntakeRecommender.tsx,"The page provides an interactive, client-only workflow using local state and static JSON data, with no backend or database connections. It shares the exact same source component with /portal/combo-recommender, indicating redundant routing.",Merge the two duplicate routes into a single recommender page. Ensure the unified page clarifies the scope of the static data used for recommendations.
213,/portal/divorce-calculator,DivorceCalculator,analysis_calculator,6,healthy,client_only,Move to Secondary Information,,0.95,client/src/pages/portal/DivorceCalculator.tsx,"The page is a sophisticated but purely client-side financial simulation engine built with React state and Recharts. It lacks backend persistence, tRPC queries, or mutations, functioning entirely as an educational or sales presentation tool.",Move this interactive calculator to a secondary tools or resources section to keep the primary portal focused on core client management and persisted workflows. Ensure its standalone nature is clear to users.
214,/portal/trusts,TrustsPage,portal_other,5,healthy,static_reference,Move to Secondary Information,,0.95,client/src/pages/portal/TrustsPage.tsx,"The page is a large, static reference document for trust types containing heavily hardcoded data (TRUST_TYPES array) and presentation components (charts, accordions) without any backend connections or dynamic user state. While educational and presentation-heavy, it lacks actual workflow persistence or server behavior.",Move this static educational content to a secondary knowledge base or documentation section rather than keeping it as a primary portal workflow page. Extract the hardcoded trust data into a database or CMS if it needs to be maintained.
215,/portal/mortgage-killer-v3,MortgageKillerV3,portal_other,4,healthy,client_only,Merge,/portal/tools,0.95,client/src/pages/portal/MortgageKillerV3.tsx,"The page is a highly detailed but entirely client-only financial simulator utilizing React state and Recharts for complex data visualization. There are no tRPC mutations, queries, or backend persistence evident in the source code.",Merge this client-only calculator into the main portal dashboard or tools section to consolidate financial simulators. Ensure any shared components are properly abstracted.
216,/portal/str-strategy,STRStrategy,portal_other,4,healthy,client_only,Move to Secondary Information,,0.95,client/src/pages/portal/STRStrategy.tsx,"The page provides an advanced 30-year tax projection and cost segregation calculator for STRs, but it is entirely client-side with no persistence or server integration. It functions as an isolated standalone tool rather than a connected workflow.","Move the component to a secondary tools section if the business wants to keep it as an educational calculator. If persistence is needed, wire the inputs and generated projections to the database."
217,/portal/client-portfolio,ClientPortfolioDashboard,client_workflow,5,healthy,client_only,Improve,,0.95,client/src/pages/portal/ClientPortfolioDashboard.tsx,"The ClientPortfolioDashboard component is a large, presentation-heavy dashboard with 35 charts that visualizes complex strategy projections. However, it relies entirely on client-side state and calculations with no trpc queries or mutations, acting more like a static calculator or interactive presentation than a persistent workflow.",Integrate backend persistence to save and retrieve client strategy projections and assumptions. Connect the 'useClientData' context to actual database state to make the dashboard a true workflow tool.
218,/portal/physicians-edge,PhysiciansEdge,portal_other,4,healthy,static_reference,Move to Secondary Information,,0.9,client/src/pages/portal/PhysiciansEdge.tsx,"The page is a static reference presentation (""The Physician's Edge"") containing hardcoded lists of calculators and income tiers. It lacks any backend connections (no tRPC, fetch, or database usage), forms, or real calculation logic, serving only as a presentation layer linking to other calculators.","Since this page is a static presentation with hardcoded data and no real calculations, it should be moved to Secondary Information or merged into a marketing page. It does not perform the 248-calculator functions it advertises."
219,/portal/video-library,VideoLibrary,reference_education,4,healthy,static_reference,Move to Secondary Information,,0.95,client/src/pages/portal/VideoLibrary.tsx,"The page is a static video library that relies on hardcoded video data (VIDEOS array) with embedded Google Drive links. There are no tRPC queries or backend interactions, and search/filtering is done entirely on the client side.",Move this static video library to a secondary information section like a resources hub. It contains hardcoded video data and static content without backend integration.
220,/portal/patent-showcase,PatentShowcase,reference_education,3,healthy,static_reference,Move to Secondary Information,,0.95,client/src/pages/portal/PatentShowcase.tsx,"The page is a completely static React component that renders a hardcoded list of patent applications from a local array. There are no backend calls, API queries, or dynamic data interactions, making it a purely static reference page.",Move this page out of the core portal navigation into a secondary marketing or legal section. The content is static and serves as an educational reference rather than a functional tool.
221,/portal/the-arrival,TheArrival,client_journey,3,healthy,prototype,Move to Secondary Information,,0.95,client/src/pages/portal/TheArrival.tsx,"The page is a multi-step onboarding flow (""The Arrival"") with React state managing steps, risk values, and goals. However, there are no tRPC mutations or queries (metrics show 0 for both) and the completion step merely displays hardcoded values like ""+150 XP"" and ""72 Calibration"", indicating it is a client-only prototype. The comments explicitly state ""Front-end first. Wire each step to `tutorial_progress`..."" which confirms the backend is not yet implemented.","Move to Secondary Information or retire after owner approval since it is a pure frontend prototype with hardcoded steps and no real backend persistence yet. Alternatively, implement the planned tRPC mutations for `tutorial_progress` and `advisor_goals` to make it database-backed."
222,/portal/the-mirror,TheMirror,client_journey,4,healthy,prototype,Improve,,0.95,client/src/pages/portal/TheMirror.tsx,"The page is a visually detailed dashboard but relies entirely on hardcoded constants for data. Source code comments explicitly note ""Front-end first — replace seed data with tRPC reads"", confirming it is a prototype without real server integration.","Replace the hardcoded seed data (DOMAINS, GOALS, MEMORY) with actual tRPC reads and mutations to make the dashboard functional. Connect the somatic check-in state to persistent storage."
223,/portal/the-strategy-table,TheStrategyTable,client_journey,4,healthy,client_only,Move to Secondary Information,,0.9,client/src/pages/portal/TheStrategyTable.tsx,"The page is a standalone client-side calculator comparing hardcoded carrier rates with simulated math. It has no tRPC queries or mutations (metrics confirm 0), and the save button just toggles a local state. It functions well as a visual tool but lacks the promised 'auditable' backend persistence.",Move to secondary information or prototype gallery unless backend calculation and saving logic is wired up. The 'calculation_audit_logs' saving is purely client-side state ('setSaved(true)') without real persistence.
224,/portal/the-field,TheField,client_journey,4,healthy,prototype,Move to Secondary Information,,0.95,client/src/pages/portal/TheField.tsx,"The page is a prototype with simulated chat behavior (""Buddy replies are canned client-side for now""). It lacks backend integration (no tRPC, fetch, or database hooks are used), though comments suggest future wiring.",Move to Secondary Information as it is an unintegrated prototype. Ensure owner approval before moving.
225,/portal/the-map,TheMap,client_journey,3,healthy,client_only,Move to Secondary Information,,0.95,client/src/pages/portal/TheMap.tsx,The page is a client-side calculator that runs 30-year projections with hardcoded base values. The save functionality is entirely simulated using local state without any backend persistence.,"Move this calculator to Secondary Information until actual persistence and dynamic base values are implemented. Alternatively, integrate it as a widget within the main dashboard."
226,/portal/the-legacy,TheLegacy,client_journey,3,healthy,prototype,Move to Secondary Information,,0.95,client/src/pages/portal/TheLegacy.tsx,"The page is a pure client-side prototype. It has no actual backend connection, no trpc mutations, and no database persistence. The code mentions ""wire mutations + PDF generation later"" in comments, making it clear it is not finished.",Move to secondary information or retire after owner approval. The page currently has no backend functionality and only serves as a visual prototype.
227,/portal/the-brotherhood,TheBrotherhood,client_journey,6,healthy,prototype,Improve,,0.95,client/src/pages/portal/TheBrotherhood.tsx,"The page is currently a prototype that uses hardcoded SEED data and local React state for stories, composing, and liking. There are no tRPC queries or mutations, and the metrics confirm zero backend connections, local storage, or simulated timers.","Keep the page as it serves a community gamification role, but it must be connected to the backend to persist war stories and user profiles. Convert the client-side state to tRPC queries and mutations."
228,/portal/secondary-information,SecondaryInformation,portal_other,9,healthy,client_only,Keep,,0.95,client/src/pages/portal/SecondaryInformation.tsx,"This page renders a client-side search and filter interface over a static `SECONDARY_CATALOG` list to organize secondary tools. It relies entirely on client-side state (`useState`, `useMemo`) with no backend integration or data fetching.","This is a structural index page serving as the catalog for secondary tools, so it should be kept as-is."
229,/portal/planning-cases,PlanningCases,portal_other,10,healthy,database_backed,Keep,,0.95,client/src/pages/portal/PlanningCases.tsx,"The page provides a complete planning workflow with real trpc queries and mutations (create, update, addNote, list, get). It features comprehensive user states including loading, error, empty states, and dynamic status updates. The metrics show 4 queries, 3 mutations, and 15 loading states, confirming a fully database-backed and robust implementation.","Keep this page as it represents an essential, fully functional workflow with strong database integration. Consider adding integration tests for the multi-step workflow states."
230,/portal/system-health,SystemHealth,portal_other,9,healthy,database_backed,Keep,,0.95,client/src/pages/portal/SystemHealth.tsx,"The page successfully loads multiple data points (errors, usage, page visits) via tRPC queries. It contains proper loading and error states and handles telemetry effectively.","Keep the page as is, it provides valuable telemetry."
231,/404,NotFound,public_or_auth,6,healthy,client_only,Keep,,1.0,client/src/pages/NotFound.tsx,"This is a standard 404 error page implemented entirely on the client side. It provides clear navigation options to go back or return to the dashboard, fulfilling its purpose effectively. There is no simulated or placeholder behavior present.",Maintain this page as the default fallback for unmatched routes.
